SOLAR RADIATION IN W/m2 (UNTERHACHING);;;
I_Gh;I_Dh;I_ex;hs
734.25;345.3081305;1046;47.59142819
843.5;330.0235882;1138;55.72194216
912.75;339.6416104;1176;61.11350035
921;339.6880544;1156;61.98079345
870.25;331.9795081;1082;57.93624884
788;358.2900265;956;50.53288606
671.25;326.7691624;789;41.41651201
513.5;263.9001714;591;31.57411863
339.25;168.8252732;376;21.56819315
166.75;98.94205253;158;11.78152191
30.3984375;17.43336103;0;2.547894068
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
4.787109375;0;93;0
85.4375;55.21942046;308;8.725463235
256.875;143.0941524;525;18.35607622
437.75;238.5784598;730;28.32405884
602.5;306.3569553;908;38.27503711
743.75;349.120671;1048;47.72962249
851.5;332.4224588;1140;55.88043378
909.25;338.0628175;1178;61.29653855
916;337.6298466;1158;62.17381235
878.25;334.1662881;1084;58.11678014
788.5;358.1103441;958;50.69589981
658.5;320.5261086;791;41.5678758
500.75;257.6742184;594;31.72064815
303.75;153.9405187;379;21.7153112
139.4375;84.58803596;162;11.93334504
24.28125;14.84352012;0;2.707503235
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
2.461914063;0;97;0
44.5625;31.93606225;311;8.85296123
137.25;82.03796138;528;18.47665461
242.0625;136.4138476;732;28.44211875
315.75;163.9280902;910;38.39629431
415.5;199.2976605;1050;47.86171288
448.75;183.9938852;1142;56.03256994
411.375;162.3713246;1179;61.47330577
339.125;133.973673;1160;62.36127841
263.25;107.8888606;1085;58.29277343
190.3125;89.85612888;961;50.85523935
157.9375;79.6270922;794;41.71611902
126.84375;69.29252553;597;31.86432153
98.5625;55.4620073;382;21.85960529
65.78125;42.2254747;166;12.08218626
13.86328125;9.188011286;0;2.863807688
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.730957031;0.024719323;100;0.035944389
16.4296875;12.52470756;314;8.974731041
53.28125;33.31288095;530;18.59156649
107.84375;62.13592761;734;28.55448275
146.5625;76.95998524;912;38.51171348
178.125;86.71847527;1051;47.98771046
197.3125;83.29267407;1143;56.178344
213.375;86.10466558;1181;61.64376671
236;94.21010893;1162;62.54314475
246;100.8612906;1087;58.46419132
209.9375;98.87733841;963;51.01087194
191.5;96.2308882;796;41.86120539
141.25;76.92796945;599;32.00509559
84.75;47.92623917;386;22.00102485
45.640625;29.71209534;169;12.22798844
11.0625;7.558014289;0;3.016745438
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
4.330078125;0.57522417;103;0.162104011
64.15625;43.58781862;316;9.090776615
179.4375;104.0832583;532;18.7008229
340.75;188.1373363;736;28.66116745
526.75;268.3471658;914;38.62131361
652;306.9029878;1053;48.10762969
836;325.5864786;1145;56.31775279
902;334.2665455;1182;61.80788864
919.5;337.3460627;1163;62.71936517
881.75;334.0232877;1089;58.63099585
780.75;353.7157166;965;51.16276375
612.75;298.4874641;799;42.00309743
415.875;216.5808694;602;32.14292613
223.5625;117.7917682;389;22.13951861
88.6875;55.90560876;173;12.37069409
16.5;11.09662936;0;3.166254567
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
7.291015625;1.500929298;106;0.282404721
98.25;61.08897283;319;9.201104568
249.125;138.2345445;535;18.80443762
416.25;226.4037766;738;28.76219234
565.75;286.9744809;915;38.72511674
691;324.0018977;1055;48.22148834
806.5;314.902124;1146;56.45079659
846.5;315.5049303;1184;61.96564144
818.25;303.7788044;1165;62.88989419
766.5;294.2746052;1091;58.79314851
662.25;302.2224515;967;51.31087984
554.25;270.8924138;801;42.14175652
455.875;235.6723093;605;32.27776799
302.375;152.6799226;392;22.27503461
151.75;91.17920367;176;12.51024543
30.3203125;19.17274359;0;3.312273255
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
6.158203125;1.715941559;108;0.39684782
64.6875;43.6738851;321;9.305724116
175.0625;101.3273614;537;18.90242709
320.25;176.931743;740;28.85757964
460.375;235.1070942;917;38.82314781
549;259.663695;1056;48.32930737
453.625;184.8881454;1147;56.57747908
464.25;181.142725;1185;62.11699761
480.75;185.7845599;1166;63.05468705
492.625;195.3960209;1093;58.95061016
440.875;204.0418338;969;51.45518416
286;142.4145141;803;42.27714286
181.75;98.12828333;608;32.40957502
193.375;103.2398411;395;22.4075202
88.875;55.97645148;179;12.64658436
20.8984375;14.06288795;0;3.454739815
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
2.642578125;0.937535723;111;0.505437066
42.625;30.19735285;324;9.404647013
156.5625;91.36591677;539;18.99481038
374.875;204.7670136;741;28.94735428
550.75;278.9892315;918;38.9154346
664;311.2467211;1057;48.43111081
720.25;283.6204098;1149;56.69780725
656;249.8263568;1186;62.2619323
558.25;213.447496;1168;63.21369975
437;174.2894005;1094;59.10334104
397.125;184.0935124;971;51.59563952
346.75;171.7838434;806;42.40921548
292.75;155.2073581;610;32.5383001
213.3125;112.6175959;398;22.53692212
116.875;72.11590972;183;12.77965255
26.0546875;17.25466188;0;3.593592715
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
7.3203125;2.761576223;113;0.60817862
94.4375;59.03578604;326;9.497887479
244.9375;135.3923106;540;19.08160903
416.75;225.6268752;743;29.03154375
583.25;294.3541774;920;39.0020076
702.75;328.1808156;1059;48.52692573
755.25;295.8325993;1150;56.81179134
650.5;247.5751761;1188;62.40042332
505.375;194.2931072;1169;63.36688906
409.875;163.87173;1096;59.25130078
280.375;130.9291191;973;51.73220758
211.5625;105.7696739;808;42.53793227
161.1875;87.1844877;613;32.66389519
100.5625;56.07403445;400;22.66318648
44.8125;29.12061962;186;12.90939143
9.99609375;7.208543902;0;3.72877061
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
2.431640625;1.085219294;116;0.705080984
19.6484375;14.52250262;328;9.585462138
53.265625;32.76746188;542;19.16284707
114.09375;65.03779832;744;29.11017803
202.5;105.0646453;921;39.08289995
326.5;156.3068419;1060;48.61678207
437.5;178.0567973;1151;56.91944479
576.75;221.2951543;1189;62.53245114
521.5;199.8410427;1171;63.51421256
418;166.7496597;1097;59.39444837
379.875;176.0842472;974;51.86484885
288.125;143.1432229;810;42.66324996
226.1875;121.0501541;615;32.78631133
138.75;75.88030901;403;22.78625883
62.046875;39.82698399;189;13.03574224
12.328125;8.856459213;0;3.860212369
2.13E-06;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
7.919921875;3.53572186;118;0.796154947
79;51.04741491;329;9.667389945
182.0625;103.9862472;544;19.23855084
281.5;155.6477529;746;29.18328953
332;170.3973438;922;39.15814729
378.875;180.529314;1061;48.70071255
439.375;178.621135;1152;57.02078415
481.75;186.8133663;1190;62.65799892
514.25;197.0546722;1172;63.65562868
510.5;201.2159932;1099;59.53274215
447.75;206.4355585;976;51.99352267
366.625;181.0142379;812;42.78512412
246.4375;131.4027674;617;32.90549864
157.5625;85.29582327;406;22.90608413
73.78125;46.96962134;192;13.15864604
15.1171875;10.79652689;0;3.987857105
0.000316262;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
1.91015625;0.976730382;120;0.881413525
21.3828125;15.62773004;331;9.743692122
54.171875;33.14427393;545;19.30874899
96.9375;55.23859846;747;29.25091294
166.4375;86.39112773;923;39.22778768
201.375;97.02202853;1062;48.77875257
254.75;105.7573903;1153;57.115829
367.5;144.2796152;1191;62.7770525
417.375;161.6537078;1173;63.79109673
408.75;162.9682847;1100;59.66613985
382.75;177.1514262;978;52.11818728
354.375;175.0547998;814;42.90350924
229.4375;122.6380704;620;33.02140641
177.5625;95.08025977;409;23.02260686
99.46875;62.19144948;195;13.27804378
18.46875;13.0770076;0;4.111644198
0.002133369;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
6.8984375;3.470783983;122;0.960871907
71.25;46.63488316;333;9.814392086
178.625;101.7682577;546;19.37347235
282.125;155.5158955;748;29.31308517
376.25;192.0082694;924;39.29186148
419.875;199.1278403;1063;48.85094009
481.625;194.3542069;1154;57.20460186
405.875;158.4703897;1192;62.8896004
420.625;162.6993119;1174;63.92057693
373.875;149.5618953;1102;59.79459858
346.625;160.7408298;980;52.23879972
297.25;147.3360167;816;43.01835866
211.125;113.1411779;622;33.13398305
139.5;76.05798876;411;23.13577097
72.875;46.44662604;198;13.39387628
18.3671875;13.09011933;0;4.231513331
0.003286362;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
7.58984375;3.927378735;124;1.034547397
75.25;48.67624548;334;9.879515384
180.625;102.5613645;548;19.43275387
266.125;146.9150129;749;29.36984524
445;225.6247659;925;39.35041125
514.75;242.2995304;1063;48.91731548
599.25;238.1154305;1155;57.28712808
648;245.4605357;1193;62.99563384
593.5;224.6260439;1175;64.04403047
522.75;205.214941;1103;59.91807486
445.875;205.2214912;981;52.35531595
342.625;169.2031917;818;43.12962467
252.3125;134.2975663;624;33.24317618
161.8125;87.23787058;414;23.24551997
62.65625;40.2211034;200;13.50608432
14.8515625;10.79764876;0;4.347404508
0.006299973;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
3.75;2.085599906;125;1.102459353
38.984375;27.19307045;336;9.939089624
124.03125;72.53540037;549;19.48662855
227.75;126.3851985;750;29.4212342
297.375;152.3043534;926;39.40348162
416.5;197.2158593;1064;48.97792146
561.5;223.9556212;1156;57.36343578
668.75;252.5360992;1194;63.09514667
742.25;275.5798953;1176;64.16141957
720;275.6173201;1104;60.0365246
623;283.2407248;983;52.4676908
502.25;245.1561801;820;43.23725848
362.375;189.4743804;626;33.34893263
218.125;114.2542246;416;23.35179694
99.375;62.21833329;203;13.61460861
24.7734375;17.38367381;2;4.45925809
0.017677307;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
5.486328125;3.056994292;127;1.164629137
45.046875;30.92824536;337;9.993144405
109.6875;64.5133285;550;19.53513333
190.4375;106.1922843;751;29.46729504
248.125;127.4062533;927;39.45111921
276.5;132.0620399;1065;49.03280293
271.5;112.0683274;1156;57.43355569
303.875;119.7999438;1195;63.18813542
323.875;126.4210755;1177;64.27270749
374.375;149.367961;1105;60.14990321
341.75;158.2193387;984;52.57587799
256.375;127.2956244;821;43.34121028
187.0625;100.5315606;628;33.45119846
125.875;68.96399314;418;23.45454457
65.84375;42.21408406;205;13.71938987
21.421875;15.32696032;4;4.567014817
0.026870728;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
12.53515625;6.576540664;128;1.221080054
109.0625;64.79204693;338;10.04171125
266.125;142.9405648;551;19.57830703
455.875;242.4763582;752;29.50807257
619.5;309.0120607;927;39.4933725
750.25;346.5893986;1065;49.08200687
849.75;326.3633019;1157;57.49752109
900.5;329.8414473;1195;63.27459926
905.5;328.899036;1178;64.37785863
863.5;324.1921561;1107;60.25816555
774.5;348.3336534;985;52.67983022
652;314.567306;823;43.44142925
503.375;257.2110364;630;33.54991904
345.625;169.328839;420;23.5537052
183.875;108.4329114;208;13.82036887
48;30.85773331;7;4.670615841
0.065368652;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
14.46484375;7.53678252;129;1.2718373
117;68.07338611;339;10.08482355
276.625;147.3713813;551;19.61619026
458;243.2040268;752;29.54361334
620;308.9621289;928;39.53029171
757.5;349.5334023;1066;49.12558219
864.5;331.0912213;1157;57.55536767
903.5;330.5063768;1196;63.35453993
881.5;320.9792828;1179;64.47683855
824.25;310.7317258;1108;60.36126602
726.75;327.731513;987;52.77949913
588.5;285.1563125;825;43.5378636
421.625;218.3290373;632;33.64503905
262.625;150.087149;423;23.64922084
126.6875;77.94499624;210;13.91748641
37.078125;25.1592113;9;4.770002749
0.068878174;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
12.44140625;6.697838743;130;1.316927903
98.9375;59.91042556;340;10.12251648
218.25;120.1052703;552;19.64882537
325;176.4568033;753;29.57396554
393.625;199.3555418;928;39.56192872
375.5;177.7067512;1066;49.16357962
378.875;154.0721625;1158;57.60713342
374.875;146.2534703;1197;63.42796179
384.625;148.7612946;1180;64.56961405
342.75;137.0230888;1109;60.45915861
293.125;136.0369782;988;52.87483537
244.3125;121.3259969;826;43.63046063
159.8125;86.23818742;634;33.73650253
95;56.13438114;425;23.74103322
38.28125;25.04948647;212;14.0106834
8.65234375;6.599208956;12;4.865117597
0.008735657;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
7.41015625;4.227017722;131;1.356380673
47.375;31.95721663;341;10.15482694
96.65625;56.78370456;553;19.67625632
131.75;73.80439318;753;29.59917893
176.5;90.75261283;928;39.58833691
220.625;105.4292571;1067;49.19605161
258.875;106.7417574;1158;57.6528585
301.75;118.6831771;1197;63.49487171
309.5;120.7097395;1181;64.65615321
290.5;116.8046872;1110;60.55179692
241.3125;112.3029648;989;52.96578863
186.0625;92.7682924;828;43.71916671
149.0625;80.56586026;636;33.8242529
125.53125;73.78183758;427;23.82908384
87.09375;55.16828651;215;14.09990089
28.0625;19.97686525;14;4.955902931
0.08581543;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
12.484375;6.794017487;132;1.390226147
109.25;64.30901659;341;10.1817935
267.875;142.7274127;553;19.69852863
472.375;249.3585749;753;29.61930471
639.5;317.2965463;929;39.60957112
782;359.4461859;1067;49.22305214
885.5;337.5326462;1159;57.69258514
943.5;342.8157347;1198;63.55527905
952.75;343.2407403;1181;64.73642546
912.5;339.6656122;1111;60.63913424
826.25;369.7687176;990;53.05230771
699.75;336.2070729;829;43.8039274
544.75;276.5756379;637;33.90823305
372.625;208.5840845;428;23.91331399
200.375;117.2029834;217;14.18508009
55.171875;35.33303478;16;5.042301826
0.165100098;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
6.443359375;3.720109019;133;1.418496537
44.984375;30.30408619;342;10.20345632
110.78125;64.33618241;553;19.71568935
232.8125;127.9250173;754;29.63439545
313.625;159.3471592;929;39.62568747
296.375;140.7212657;1067;49.24463665
286.375;117.5098603;1159;57.72635748
283.25;111.526008;1198;63.60919565
260.625;102.12409;1182;64.81040166
262.75;105.8950976;1111;60.72112361
266.875;114.0714458;992;53.13434054
237;117.6991083;830;43.88468744
211.375;113.1544819;639;33.98838535
165.125;96.39246529;430;23.9936648
93.0625;58.82069043;219;14.26616243
27.4296875;19.78464346;18;5.124257907
0.080444336;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
14.515625;7.74875162;134;1.441225676
113.8125;65.98394735;342;10.2198571
253.5625;135.7782442;554;19.72778687
357.25;191.955743;754;29.64450502
462.75;232.3462227;929;39.6367433
524;244.8445688;1067;49.26086188
533.75;212.422761;1159;57.75422146
542.75;207.0599142;1198;63.6566357
675;251.5186724;1182;64.87805411
623.75;240.5385447;1112;60.79771788
510;211.4682729;993;53.21183424
395.125;194.0412236;832;43.96139083
228.875;122.2414474;640;34.0646517
116.15625;68.50689106;432;24.07007731
50.984375;33.18539877;220;14.34308956
13.45703125;10.27545138;20;5.201715381
0.078277588;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
8.390625;4.731062702;134;1.458448971
62.359375;40.31871835;342;10.23103901
124.6875;71.62329702;554;19.73487097
202.125;111.3804496;754;29.64968844
306.25;155.4255648;929;39.64279704
500.5;234.0948363;1067;49.27178578
622.75;245.0889093;1159;57.77622472
680.75;255.2161831;1199;63.69761576
653.25;243.935847;1183;64.93935665
607;234.4502036;1113;60.86886981
457.5;190.8789852;994;53.28473521
303.25;149.9006787;833;44.03398086
219.8125;117.5701825;642;34.13697358
165.125;96.52197195;434;24.14249246
83;52.94995552;222;14.41580344
24.9765625;18.37133389;22;5.274619072
0.13104248;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
10.0234375;5.53617532;134;1.47020335
68.625;43.67492389;342;10.23704663
166.75;93.46194009;554;19.73699266
311;168.0841123;754;29.65000187
521;259.9866353;929;39.64390812
723;332.8984309;1067;49.27746733
806;309.79671;1159;57.79241639
812.5;299.6062938;1199;63.73215463
793.5;291.159531;1183;64.99428472
626;241.1051783;1114;60.93453212
498.125;206.6990438;994;53.35298915
278.875;138.085489;834;44.1024002
159;85.87184225;643;34.20529211
104.84375;62.03783019;435;24.21085118
64.75;41.8691839;224;14.48424634
21.3671875;16.00676042;24;5.342914445
0.091491699;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
2.517578125;1.473200845;134;1.476527216
22.5625;15.67600037;342;10.23792591
109.96875;63.45807829;554;19.73420416
444.25;234.3932479;754;29.64550246
643.75;318.0897112;929;39.64013685
772.25;354.1260519;1067;49.27796648
812;311.6848493;1159;57.80284704
714.5;266.5629103;1199;63.76027332
642.25;239.9897649;1184;65.0428154
727;276.4841915;1114;60.99465758
710.25;286.9033209;995;53.41654117
548.5;266.4506301;835;44.16659092
331;174.0768743;644;34.26954812
180.1875;105.1546268;436;24.27509443
79.125;50.72128429;225;14.54836089
20.0078125;15.13768358;25;5.406547645
0.091217041;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
4.978515625;2.824262843;135;1.477460397
44.5;29.55648297;342;10.23372406
158.125;88.77984441;553;19.72655877
402.25;213.5577971;753;29.6362483
598.75;296.6130893;929;39.63154433
729.5;335.3600382;1067;49.27334397
811.5;311.4570215;1159;57.8075685
830.75;305.417228;1199;63.78199497
788.75;289.392696;1184;65.08492746
799.5;301.2665465;1115;61.04919914
691;279.7078656;996;53.47533583
541.5;263.2242928;836;44.22649459
371.25;194.099056;646;34.32968215
140.125;82.47434342;438;24.33516323
28.8515625;19.15004745;227;14.60809013
7.5390625;5.989801507;27;5.465465523
0.028427124;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
6.587890625;3.645060883;134;1.4730441
49.875;32.67842027;342;10.22448956
105.71875;60.96868888;553;19.71411089
150.125;83.08645813;753;29.62229832
175.5;89.67877838;928;39.61819236
311;147.0368393;1067;49.26366126
625;245.5303721;1159;57.80663374
850;311.6869168;1199;63.79734474
853.25;310.4889227;1184;65.12060144
784.75;296.1152205;1115;61.09810994
690.5;279.530273;997;53.52931727
543.25;264.0731591;837;44.28205232
371.75;194.4284078;647;34.38563457
214.625;124.6223722;439;24.39099874
102.40625;64.81204003;228;14.66337755
29.640625;21.87176682;28;5.519615675
0.182128906;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
7.939453125;4.284501633;134;1.463320867
60.984375;38.97709339;342;10.21027205
152.125;85.44772498;553;19.69691584
254.5625;138.3137381;753;29.60371221
339.375;171.2558133;928;39.60014332
426.25;199.9073122;1067;49.24898039
467.625;187.2670433;1159;57.80009676
556.25;211.4095743;1199;63.80634977
603.75;226.5743582;1185;65.1498197
630.5;242.5197655;1116;61.1413435
609.25;249.2178989;997;53.57842922
525.25;255.6769241;838;44.33320486
315;166.2953887;648;34.43734561
161.8125;95.02132325;440;24.44254228
70.9375;45.92604416;229;14.71416713
20.296875;15.57698516;29;5.568946472
0.050613403;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
4.267578125;2.339561575;134;1.448334528
33.609375;22.59569952;341;10.19112228
73.625;43.05417947;552;19.6750299
128.75;71.39344758;752;29.58055036
175.375;89.51157638;928;39.57746008
221.5;105.2890627;1066;49.22936386
244.125;100.4094071;1159;57.7880124
256.5;101.0216279;1199;63.80903908
270.5;105.6328075;1185;65.17256644
243.0625;97.97062103;1116;61.17885375
266;113.5631439;998;53.62261517
241.375;119.9407288;839;44.37989265
226.1875;121.1571726;649;34.48475543
160.625;94.4197451;441;24.48973543
121.34375;76.01749595;230;14.76040339
39.046875;28.10744009;30;5.613407098
0.244628906;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
10.12109375;5.191413173;133;1.428130159
68.96875;43.12826313;341;10.1670921
186.625;102.5962059;552;19.64851018
332.125;177.7765119;752;29.55287376
504.5;251.1363101;927;39.55020593
655.25;302.3424576;1066;49.20487451
793;304.8434637;1159;57.77043628
