Unterchaching_mod;;;;;;;;;
bid;footprint_area;use;free_walls;lat;lon;NUTS_0;NUTS_1;NUTS_2;NUTS_3
2103;264.122;3;3;48.069;11.614;Germany;Bavaria;Munich;Unterhaching
2104;83.663;3;2;48.068;11.613;Germany;Bavaria;Munich;Unterhaching
2105;72.297;3;2;48.068;11.613;Germany;Bavaria;Munich;Unterhaching
2106;225.200;3;3;48.068;11.617;Germany;Bavaria;Munich;Unterhaching
2107;264.120;3;3;48.069;11.614;Germany;Bavaria;Munich;Unterhaching
2108;83.662;3;2;48.068;11.614;Germany;Bavaria;Munich;Unterhaching
2109;72.263;3;3;48.068;11.613;Germany;Bavaria;Munich;Unterhaching
2110;176.070;3;4;48.068;11.617;Germany;Bavaria;Munich;Unterhaching
2111;238.811;3;3;48.069;11.614;Germany;Bavaria;Munich;Unterhaching
2112;277.840;3;3;48.069;11.615;Germany;Bavaria;Munich;Unterhaching
2113;74.519;3;3;48.068;11.613;Germany;Bavaria;Munich;Unterhaching
2114;83.663;3;2;48.068;11.614;Germany;Bavaria;Munich;Unterhaching
2115;70.140;3;3;48.068;11.613;Germany;Bavaria;Munich;Unterhaching
2116;238.810;3;3;48.069;11.614;Germany;Bavaria;Munich;Unterhaching
2117;83.618;3;3;48.068;11.614;Germany;Bavaria;Munich;Unterhaching
2118;70.172;3;2;48.068;11.613;Germany;Bavaria;Munich;Unterhaching
2119;80.313;3;3;48.068;11.613;Germany;Bavaria;Munich;Unterhaching
2120;70.218;3;2;48.068;11.613;Germany;Bavaria;Munich;Unterhaching
2121;80.227;3;2;48.068;11.613;Germany;Bavaria;Munich;Unterhaching
2122;70.171;3;3;48.068;11.613;Germany;Bavaria;Munich;Unterhaching
2123;80.313;3;2;48.068;11.614;Germany;Bavaria;Munich;Unterhaching
2124;65.768;3;3;48.069;11.613;Germany;Bavaria;Munich;Unterhaching
2125;80.227;3;2;48.068;11.614;Germany;Bavaria;Munich;Unterhaching
2126;65.853;3;2;48.069;11.613;Germany;Bavaria;Munich;Unterhaching
2127;80.313;3;3;48.068;11.614;Germany;Bavaria;Munich;Unterhaching
2128;65.768;3;2;48.069;11.613;Germany;Bavaria;Munich;Unterhaching
2129;80.805;3;3;48.069;11.613;Germany;Bavaria;Munich;Unterhaching
2130;65.851;3;3;48.069;11.613;Germany;Bavaria;Munich;Unterhaching
2131;80.892;3;2;48.069;11.613;Germany;Bavaria;Munich;Unterhaching
2132;75.983;3;3;48.069;11.613;Germany;Bavaria;Munich;Unterhaching
2133;80.767;3;2;48.069;11.614;Germany;Bavaria;Munich;Unterhaching
2134;75.981;3;2;48.069;11.613;Germany;Bavaria;Munich;Unterhaching
2135;277.906;3;3;48.069;11.615;Germany;Bavaria;Munich;Unterhaching
2136;74.610;3;2;48.068;11.613;Germany;Bavaria;Munich;Unterhaching
2137;246.810;3;3;48.069;11.615;Germany;Bavaria;Munich;Unterhaching
2138;80.815;3;2;48.069;11.614;Germany;Bavaria;Munich;Unterhaching
2139;76.016;3;2;48.069;11.613;Germany;Bavaria;Munich;Unterhaching
2140;80.728;3;3;48.069;11.614;Germany;Bavaria;Munich;Unterhaching
2141;75.969;3;3;48.069;11.613;Germany;Bavaria;Munich;Unterhaching
2142;88.153;3;3;48.069;11.613;Germany;Bavaria;Munich;Unterhaching
2143;69.102;3;3;48.069;11.613;Germany;Bavaria;Munich;Unterhaching
2144;88.056;3;2;48.069;11.613;Germany;Bavaria;Munich;Unterhaching
2145;69.101;3;2;48.069;11.613;Germany;Bavaria;Munich;Unterhaching
2146;88.058;3;2;48.069;11.614;Germany;Bavaria;Munich;Unterhaching
2147;69.101;3;2;48.069;11.613;Germany;Bavaria;Munich;Unterhaching
2148;88.056;3;2;48.069;11.614;Germany;Bavaria;Munich;Unterhaching
2149;69.101;3;3;48.069;11.613;Germany;Bavaria;Munich;Unterhaching
2150;88.153;3;3;48.069;11.614;Germany;Bavaria;Munich;Unterhaching
2151;80.245;3;3;48.070;11.613;Germany;Bavaria;Munich;Unterhaching
2152;78.731;3;3;48.069;11.613;Germany;Bavaria;Munich;Unterhaching
2153;80.212;3;2;48.070;11.613;Germany;Bavaria;Munich;Unterhaching
2154;78.646;3;2;48.069;11.613;Germany;Bavaria;Munich;Unterhaching
2155;80.178;3;2;48.070;11.613;Germany;Bavaria;Munich;Unterhaching
2156;78.607;3;2;48.069;11.614;Germany;Bavaria;Munich;Unterhaching
2157;80.178;3;3;48.070;11.613;Germany;Bavaria;Munich;Unterhaching
2158;74.610;3;2;48.068;11.613;Germany;Bavaria;Munich;Unterhaching
2159;246.866;3;3;48.069;11.615;Germany;Bavaria;Munich;Unterhaching
2160;78.646;3;2;48.069;11.614;Germany;Bavaria;Munich;Unterhaching
2161;69.101;3;3;48.070;11.613;Germany;Bavaria;Munich;Unterhaching
2162;78.684;3;3;48.069;11.614;Germany;Bavaria;Munich;Unterhaching
2163;69.100;3;2;48.070;11.613;Germany;Bavaria;Munich;Unterhaching
2164;78.686;3;3;48.070;11.613;Germany;Bavaria;Munich;Unterhaching
2165;69.101;3;2;48.070;11.613;Germany;Bavaria;Munich;Unterhaching
2166;78.769;3;2;48.070;11.613;Germany;Bavaria;Munich;Unterhaching
2167;69.100;3;3;48.070;11.613;Germany;Bavaria;Munich;Unterhaching
2168;78.686;3;2;48.070;11.614;Germany;Bavaria;Munich;Unterhaching
2169;266.270;3;3;48.068;11.614;Germany;Bavaria;Munich;Unterhaching
2170;78.684;3;2;48.070;11.614;Germany;Bavaria;Munich;Unterhaching
2171;78.684;3;3;48.070;11.614;Germany;Bavaria;Munich;Unterhaching
2172;78.684;3;3;48.070;11.613;Germany;Bavaria;Munich;Unterhaching
2173;78.646;3;2;48.070;11.613;Germany;Bavaria;Munich;Unterhaching
2174;78.688;3;2;48.070;11.614;Germany;Bavaria;Munich;Unterhaching
2175;74.610;3;2;48.068;11.614;Germany;Bavaria;Munich;Unterhaching
2176;78.646;3;2;48.070;11.614;Germany;Bavaria;Munich;Unterhaching
2177;78.606;3;3;48.070;11.614;Germany;Bavaria;Munich;Unterhaching
2178;266.269;3;3;48.068;11.614;Germany;Bavaria;Munich;Unterhaching
2179;142.764;3;2;48.068;11.614;Germany;Bavaria;Munich;Unterhaching
2180;208.186;3;3;48.067;11.613;Germany;Bavaria;Munich;Unterhaching
2181;177.910;3;3;48.067;11.614;Germany;Bavaria;Munich;Unterhaching
2182;218.999;3;2;48.068;11.614;Germany;Bavaria;Munich;Unterhaching
2183;177.722;3;3;48.067;11.614;Germany;Bavaria;Munich;Unterhaching
2184;177.777;3;3;48.067;11.613;Germany;Bavaria;Munich;Unterhaching
2185;208.105;3;2;48.068;11.613;Germany;Bavaria;Munich;Unterhaching
2186;177.909;3;3;48.067;11.614;Germany;Bavaria;Munich;Unterhaching
2187;163.192;3;3;48.067;11.614;Germany;Bavaria;Munich;Unterhaching
2188;177.846;3;2;48.067;11.614;Germany;Bavaria;Munich;Unterhaching
2189;208.187;3;3;48.068;11.613;Germany;Bavaria;Munich;Unterhaching
2190;177.909;3;2;48.067;11.614;Germany;Bavaria;Munich;Unterhaching
2191;163.234;3;2;48.068;11.614;Germany;Bavaria;Munich;Unterhaching
2192;179.196;3;2;48.067;11.614;Germany;Bavaria;Munich;Unterhaching
2193;219.060;3;3;48.068;11.613;Germany;Bavaria;Munich;Unterhaching
2194;179.138;3;2;48.067;11.614;Germany;Bavaria;Munich;Unterhaching
2195;179.138;3;2;48.067;11.614;Germany;Bavaria;Munich;Unterhaching
2196;219.060;3;2;48.068;11.614;Germany;Bavaria;Munich;Unterhaching
2197;179.140;3;2;48.067;11.614;Germany;Bavaria;Munich;Unterhaching
2198;66.062;3;2;48.068;11.615;Germany;Bavaria;Munich;Unterhaching
2199;66.187;3;2;48.068;11.615;Germany;Bavaria;Munich;Unterhaching
2200;66.050;3;3;48.068;11.615;Germany;Bavaria;Munich;Unterhaching
2201;294.678;3;3;48.068;11.616;Germany;Bavaria;Munich;Unterhaching
2202;282.702;3;3;48.067;11.616;Germany;Bavaria;Munich;Unterhaching
2203;269.677;3;3;48.067;11.617;Germany;Bavaria;Munich;Unterhaching
2204;412.246;3;3;48.067;11.616;Germany;Bavaria;Munich;Unterhaching
2205;210.306;3;3;48.067;11.617;Germany;Bavaria;Munich;Unterhaching
2206;234.309;3;3;48.067;11.617;Germany;Bavaria;Munich;Unterhaching
2207;411.585;3;2;48.067;11.616;Germany;Bavaria;Munich;Unterhaching
2208;66.148;3;2;48.067;11.615;Germany;Bavaria;Munich;Unterhaching
2209;66.023;3;2;48.067;11.615;Germany;Bavaria;Munich;Unterhaching
2210;66.011;3;3;48.067;11.615;Germany;Bavaria;Munich;Unterhaching
2211;66.037;3;2;48.068;11.615;Germany;Bavaria;Munich;Unterhaching
2212;66.037;3;2;48.068;11.615;Germany;Bavaria;Munich;Unterhaching
2213;66.037;3;2;48.068;11.615;Germany;Bavaria;Munich;Unterhaching
2214;294.769;3;3;48.067;11.616;Germany;Bavaria;Munich;Unterhaching
2215;265.495;3;2;48.067;11.615;Germany;Bavaria;Munich;Unterhaching
2216;225.992;3;2;48.067;11.615;Germany;Bavaria;Munich;Unterhaching
2217;243.104;3;2;48.067;11.615;Germany;Bavaria;Munich;Unterhaching
2218;387.457;3;2;48.067;11.615;Germany;Bavaria;Munich;Unterhaching
2219;233.728;3;3;48.067;11.615;Germany;Bavaria;Munich;Unterhaching
2220;235.737;3;2;48.067;11.615;Germany;Bavaria;Munich;Unterhaching
2221;235.935;3;3;48.067;11.615;Germany;Bavaria;Munich;Unterhaching
2222;220.150;3;2;48.067;11.615;Germany;Bavaria;Munich;Unterhaching
2223;305.301;3;3;48.066;11.620;Germany;Bavaria;Munich;Unterhaching
2224;310.203;3;2;48.066;11.619;Germany;Bavaria;Munich;Unterhaching
2225;257.606;3;2;48.066;11.619;Germany;Bavaria;Munich;Unterhaching
2226;337.101;3;2;48.066;11.619;Germany;Bavaria;Munich;Unterhaching
2227;327.316;3;2;48.066;11.619;Germany;Bavaria;Munich;Unterhaching
2228;107.480;3;3;48.067;11.618;Germany;Bavaria;Munich;Unterhaching
2229;195.541;3;3;48.067;11.620;Germany;Bavaria;Munich;Unterhaching
2230;215.818;3;2;48.067;11.620;Germany;Bavaria;Munich;Unterhaching
2231;220.310;3;3;48.067;11.620;Germany;Bavaria;Munich;Unterhaching
2232;193.452;3;3;48.067;11.620;Germany;Bavaria;Munich;Unterhaching
2233;243.779;3;3;48.067;11.620;Germany;Bavaria;Munich;Unterhaching
2234;107.480;3;3;48.067;11.618;Germany;Bavaria;Munich;Unterhaching
2235;108.614;3;3;48.067;11.618;Germany;Bavaria;Munich;Unterhaching
2236;108.447;3;3;48.067;11.618;Germany;Bavaria;Munich;Unterhaching
2237;122.926;3;3;48.067;11.619;Germany;Bavaria;Munich;Unterhaching
2238;72.629;3;3;48.067;11.619;Germany;Bavaria;Munich;Unterhaching
2239;82.729;3;3;48.067;11.619;Germany;Bavaria;Munich;Unterhaching
2240;82.646;3;3;48.067;11.619;Germany;Bavaria;Munich;Unterhaching
2241;197.416;3;3;48.067;11.620;Germany;Bavaria;Munich;Unterhaching
2242;193.576;3;2;48.067;11.620;Germany;Bavaria;Munich;Unterhaching
2243;186.914;3;3;48.067;11.620;Germany;Bavaria;Munich;Unterhaching
2244;119.443;3;4;48.065;11.625;Germany;Bavaria;Munich;Unterhaching
2245;114.352;3;4;48.065;11.625;Germany;Bavaria;Munich;Unterhaching
2246;65.949;3;3;48.065;11.625;Germany;Bavaria;Munich;Unterhaching
2247;64.926;3;2;48.065;11.625;Germany;Bavaria;Munich;Unterhaching
2248;113.288;3;4;48.067;11.625;Germany;Bavaria;Munich;Unterhaching
2249;64.930;3;2;48.065;11.625;Germany;Bavaria;Munich;Unterhaching
2250;64.975;3;2;48.065;11.625;Germany;Bavaria;Munich;Unterhaching
2251;65.046;3;2;48.065;11.625;Germany;Bavaria;Munich;Unterhaching
2252;62.593;3;2;48.065;11.625;Germany;Bavaria;Munich;Unterhaching
2253;62.611;3;2;48.065;11.625;Germany;Bavaria;Munich;Unterhaching
2254;63.662;3;2;48.065;11.625;Germany;Bavaria;Munich;Unterhaching
2255;63.649;3;2;48.065;11.625;Germany;Bavaria;Munich;Unterhaching
2256;64.146;3;3;48.065;11.625;Germany;Bavaria;Munich;Unterhaching
2257;69.278;3;2;48.065;11.625;Germany;Bavaria;Munich;Unterhaching
2258;102.649;3;3;48.066;11.625;Germany;Bavaria;Munich;Unterhaching
2259;102.475;3;3;48.066;11.626;Germany;Bavaria;Munich;Unterhaching
2260;96.335;3;3;48.066;11.626;Germany;Bavaria;Munich;Unterhaching
2261;96.353;3;3;48.066;11.625;Germany;Bavaria;Munich;Unterhaching
2262;69.296;3;2;48.065;11.625;Germany;Bavaria;Munich;Unterhaching
2263;89.997;3;3;48.066;11.625;Germany;Bavaria;Munich;Unterhaching
2264;65.899;3;3;48.065;11.625;Germany;Bavaria;Munich;Unterhaching
2265;90.116;3;3;48.066;11.625;Germany;Bavaria;Munich;Unterhaching
2266;112.770;3;3;48.066;11.625;Germany;Bavaria;Munich;Unterhaching
2267;64.096;3;3;48.065;11.625;Germany;Bavaria;Munich;Unterhaching
2268;112.770;3;3;48.066;11.625;Germany;Bavaria;Munich;Unterhaching
2269;71.456;3;2;48.067;11.624;Germany;Bavaria;Munich;Unterhaching
2270;71.361;3;2;48.067;11.624;Germany;Bavaria;Munich;Unterhaching
2271;71.461;3;2;48.067;11.624;Germany;Bavaria;Munich;Unterhaching
2272;71.361;3;2;48.067;11.624;Germany;Bavaria;Munich;Unterhaching
2273;71.456;3;2;48.067;11.624;Germany;Bavaria;Munich;Unterhaching
2274;71.456;3;2;48.067;11.624;Germany;Bavaria;Munich;Unterhaching
2275;71.361;3;2;48.067;11.624;Germany;Bavaria;Munich;Unterhaching
2276;229.603;3;3;48.066;11.623;Germany;Bavaria;Munich;Unterhaching
2277;229.512;3;3;48.066;11.623;Germany;Bavaria;Munich;Unterhaching
2278;71.456;3;3;48.067;11.624;Germany;Bavaria;Munich;Unterhaching
2279;68.016;3;3;48.067;11.624;Germany;Bavaria;Munich;Unterhaching
2280;68.016;3;2;48.067;11.624;Germany;Bavaria;Munich;Unterhaching
2281;68.016;3;2;48.067;11.624;Germany;Bavaria;Munich;Unterhaching
2282;68.109;3;2;48.067;11.624;Germany;Bavaria;Munich;Unterhaching
2283;68.016;3;2;48.067;11.624;Germany;Bavaria;Munich;Unterhaching
2284;68.016;3;2;48.067;11.624;Germany;Bavaria;Munich;Unterhaching
2285;68.016;3;3;48.067;11.624;Germany;Bavaria;Munich;Unterhaching
2286;71.456;3;3;48.067;11.624;Germany;Bavaria;Munich;Unterhaching
2287;65.719;3;3;48.067;11.624;Germany;Bavaria;Munich;Unterhaching
2288;228.508;3;3;48.066;11.623;Germany;Bavaria;Munich;Unterhaching
2289;71.361;3;2;48.067;11.624;Germany;Bavaria;Munich;Unterhaching
2290;65.672;3;2;48.067;11.624;Germany;Bavaria;Munich;Unterhaching
2291;65.719;3;2;48.067;11.624;Germany;Bavaria;Munich;Unterhaching
2292;65.696;3;2;48.067;11.624;Germany;Bavaria;Munich;Unterhaching
2293;65.727;3;2;48.067;11.624;Germany;Bavaria;Munich;Unterhaching
2294;65.727;3;2;48.067;11.624;Germany;Bavaria;Munich;Unterhaching
2295;65.727;3;3;48.067;11.624;Germany;Bavaria;Munich;Unterhaching
2296;228.484;3;3;48.066;11.623;Germany;Bavaria;Munich;Unterhaching
2297;71.456;3;2;48.067;11.624;Germany;Bavaria;Munich;Unterhaching
2298;112.842;3;2;48.064;11.628;Germany;Bavaria;Munich;Unterhaching
2299;108.678;3;2;48.064;11.628;Germany;Bavaria;Munich;Unterhaching
2300;110.796;3;2;48.064;11.628;Germany;Bavaria;Munich;Unterhaching
2301;110.946;3;2;48.064;11.629;Germany;Bavaria;Munich;Unterhaching
2302;111.201;3;2;48.064;11.629;Germany;Bavaria;Munich;Unterhaching
2303;301.973;3;3;48.064;11.628;Germany;Bavaria;Munich;Unterhaching
2304;112.060;3;3;48.064;11.629;Germany;Bavaria;Munich;Unterhaching
2305;345.869;3;2;48.065;11.628;Germany;Bavaria;Munich;Unterhaching
2306;266.873;3;2;48.065;11.628;Germany;Bavaria;Munich;Unterhaching
2307;225.182;3;2;48.064;11.628;Germany;Bavaria;Munich;Unterhaching
2308;267.559;3;3;48.065;11.628;Germany;Bavaria;Munich;Unterhaching
2309;328.178;3;3;48.064;11.628;Germany;Bavaria;Munich;Unterhaching
2310;107.702;3;3;48.064;11.628;Germany;Bavaria;Munich;Unterhaching
2311;82.475;3;3;48.064;11.628;Germany;Bavaria;Munich;Unterhaching
2312;76.595;3;2;48.064;11.628;Germany;Bavaria;Munich;Unterhaching
2313;76.787;3;2;48.064;11.628;Germany;Bavaria;Munich;Unterhaching
2314;77.486;3;2;48.064;11.628;Germany;Bavaria;Munich;Unterhaching
2315;107.112;3;3;48.064;11.628;Germany;Bavaria;Munich;Unterhaching
2316;76.207;3;2;48.064;11.628;Germany;Bavaria;Munich;Unterhaching
2317;76.532;3;2;48.064;11.628;Germany;Bavaria;Munich;Unterhaching
2318;75.934;3;2;48.064;11.628;Germany;Bavaria;Munich;Unterhaching
2319;76.396;3;2;48.064;11.628;Germany;Bavaria;Munich;Unterhaching
2320;132.568;3;3;48.063;11.628;Germany;Bavaria;Munich;Unterhaching
2321;121.648;3;3;48.063;11.627;Germany;Bavaria;Munich;Unterhaching
2322;1328.889;0;3;48.072;11.617;Germany;Bavaria;Munich;Unterhaching
2323;188.232;3;3;48.071;11.616;Germany;Bavaria;Munich;Unterhaching
2324;190.043;3;3;48.071;11.617;Germany;Bavaria;Munich;Unterhaching
2325;188.233;3;3;48.071;11.617;Germany;Bavaria;Munich;Unterhaching
2326;189.955;3;3;48.071;11.617;Germany;Bavaria;Munich;Unterhaching
2327;188.281;3;3;48.071;11.618;Germany;Bavaria;Munich;Unterhaching
2328;189.955;3;3;48.071;11.618;Germany;Bavaria;Munich;Unterhaching
2329;60.847;3;4;48.070;11.614;Germany;Bavaria;Munich;Unterhaching
2330;75.288;3;3;48.063;11.627;Germany;Bavaria;Munich;Unterhaching
2331;74.953;3;3;48.063;11.627;Germany;Bavaria;Munich;Unterhaching
2332;75.059;3;3;48.063;11.627;Germany;Bavaria;Munich;Unterhaching
2333;75.256;3;3;48.063;11.627;Germany;Bavaria;Munich;Unterhaching
2334;63.469;3;3;48.064;11.625;Germany;Bavaria;Munich;Unterhaching
2335;63.469;3;2;48.064;11.625;Germany;Bavaria;Munich;Unterhaching
2336;63.360;3;2;48.064;11.625;Germany;Bavaria;Munich;Unterhaching
2337;63.469;3;2;48.064;11.625;Germany;Bavaria;Munich;Unterhaching
2338;63.469;3;3;48.063;11.625;Germany;Bavaria;Munich;Unterhaching
2339;60.668;3;3;48.063;11.625;Germany;Bavaria;Munich;Unterhaching
2340;60.678;3;2;48.063;11.625;Germany;Bavaria;Munich;Unterhaching
2341;60.668;3;2;48.063;11.625;Germany;Bavaria;Munich;Unterhaching
2342;55.067;3;2;48.063;11.625;Germany;Bavaria;Munich;Unterhaching
2343;67.873;3;2;48.063;11.625;Germany;Bavaria;Munich;Unterhaching
2344;60.668;3;3;48.063;11.625;Germany;Bavaria;Munich;Unterhaching
2345;79.441;3;4;48.065;11.615;Germany;Bavaria;Munich;Unterhaching
2346;76.655;3;3;48.065;11.614;Germany;Bavaria;Munich;Unterhaching
2347;95.541;3;4;48.065;11.616;Germany;Bavaria;Munich;Unterhaching
2348;119.014;3;4;48.065;11.614;Germany;Bavaria;Munich;Unterhaching
2349;76.645;3;3;48.065;11.614;Germany;Bavaria;Munich;Unterhaching
2350;76.612;3;2;48.065;11.614;Germany;Bavaria;Munich;Unterhaching
2351;419.765;3;3;48.065;11.616;Germany;Bavaria;Munich;Unterhaching
2352;207.056;3;3;48.065;11.616;Germany;Bavaria;Munich;Unterhaching
2353;157.631;3;3;48.065;11.616;Germany;Bavaria;Munich;Unterhaching
2354;223.030;3;4;48.062;11.627;Germany;Bavaria;Munich;Unterhaching
2355;115.756;3;3;48.062;11.627;Germany;Bavaria;Munich;Unterhaching
2356;131.802;3;4;48.061;11.626;Germany;Bavaria;Munich;Unterhaching
2357;152.711;3;4;48.061;11.626;Germany;Bavaria;Munich;Unterhaching
2358;74.429;3;4;48.061;11.626;Germany;Bavaria;Munich;Unterhaching
2359;107.594;3;3;48.062;11.626;Germany;Bavaria;Munich;Unterhaching
2360;84.978;3;3;48.062;11.626;Germany;Bavaria;Munich;Unterhaching
2361;297.932;3;4;48.062;11.626;Germany;Bavaria;Munich;Unterhaching
2362;474.978;3;4;48.063;11.615;Germany;Bavaria;Munich;Unterhaching
2363;223.015;0;4;48.063;11.615;Germany;Bavaria;Munich;Unterhaching
2364;62.682;3;2;48.069;11.609;Germany;Bavaria;Munich;Unterhaching
2365;757.959;3;4;48.068;11.620;Germany;Bavaria;Munich;Unterhaching
2366;166.340;3;4;48.074;11.602;Germany;Bavaria;Munich;Unterhaching
2367;352.024;3;3;48.058;11.619;Germany;Bavaria;Munich;Unterhaching
2368;263.318;3;3;48.056;11.621;Germany;Bavaria;Munich;Unterhaching
2369;263.435;3;3;48.056;11.621;Germany;Bavaria;Munich;Unterhaching
2370;246.037;3;3;48.056;11.621;Germany;Bavaria;Munich;Unterhaching
2371;246.037;3;3;48.056;11.621;Germany;Bavaria;Munich;Unterhaching
2372;109.379;3;3;48.060;11.619;Germany;Bavaria;Munich;Unterhaching
2373;88.428;3;2;48.059;11.618;Germany;Bavaria;Munich;Unterhaching
2374;88.428;3;2;48.059;11.618;Germany;Bavaria;Munich;Unterhaching
2375;88.382;3;2;48.059;11.618;Germany;Bavaria;Munich;Unterhaching
2376;88.428;3;2;48.059;11.618;Germany;Bavaria;Munich;Unterhaching
2377;88.428;3;2;48.059;11.618;Germany;Bavaria;Munich;Unterhaching
2378;88.382;3;3;48.059;11.618;Germany;Bavaria;Munich;Unterhaching
2379;88.446;3;2;48.059;11.619;Germany;Bavaria;Munich;Unterhaching
2380;88.482;3;2;48.059;11.619;Germany;Bavaria;Munich;Unterhaching
2381;88.428;3;2;48.059;11.618;Germany;Bavaria;Munich;Unterhaching
2382;281.153;3;4;48.058;11.622;Germany;Bavaria;Munich;Unterhaching
2383;142.298;3;3;48.058;11.618;Germany;Bavaria;Munich;Unterhaching
2384;140.186;3;2;48.059;11.618;Germany;Bavaria;Munich;Unterhaching
2385;4782.208;0;3;48.078;11.618;Germany;Bavaria;Munich;Unterhaching
2386;226.034;3;2;48.063;11.613;Germany;Bavaria;Munich;Unterhaching
2387;263.312;3;3;48.063;11.613;Germany;Bavaria;Munich;Unterhaching
2388;75.614;3;2;48.063;11.613;Germany;Bavaria;Munich;Unterhaching
2389;51.700;3;4;48.064;11.614;Germany;Bavaria;Munich;Unterhaching
2390;75.716;3;2;48.063;11.613;Germany;Bavaria;Munich;Unterhaching
2391;75.614;3;2;48.063;11.613;Germany;Bavaria;Munich;Unterhaching
2392;76.028;3;2;48.063;11.613;Germany;Bavaria;Munich;Unterhaching
2393;74.372;3;2;48.063;11.613;Germany;Bavaria;Munich;Unterhaching
2394;187.781;3;4;48.063;11.613;Germany;Bavaria;Munich;Unterhaching
2395;96.762;3;3;48.063;11.612;Germany;Bavaria;Munich;Unterhaching
2396;95.181;3;3;48.063;11.613;Germany;Bavaria;Munich;Unterhaching
2397;106.413;3;4;48.063;11.613;Germany;Bavaria;Munich;Unterhaching
2398;220.326;3;4;48.064;11.614;Germany;Bavaria;Munich;Unterhaching
2399;845.973;0;2;48.055;11.609;Germany;Bavaria;Munich;Unterhaching
2400;295.015;0;3;48.056;11.607;Germany;Bavaria;Munich;Unterhaching
2401;289.875;0;3;48.056;11.608;Germany;Bavaria;Munich;Unterhaching
2402;231.305;0;4;48.056;11.611;Germany;Bavaria;Munich;Unterhaching
2403;172.708;3;3;48.071;11.616;Germany;Bavaria;Munich;Unterhaching
2404;179.410;3;3;48.071;11.615;Germany;Bavaria;Munich;Unterhaching
2405;188.269;3;3;48.071;11.615;Germany;Bavaria;Munich;Unterhaching
2406;189.850;3;3;48.071;11.615;Germany;Bavaria;Munich;Unterhaching
2407;53.045;0;3;48.068;11.618;Germany;Bavaria;Munich;Unterhaching
2408;190.046;3;4;48.066;11.619;Germany;Bavaria;Munich;Unterhaching
2409;213.996;3;3;48.058;11.622;Germany;Bavaria;Munich;Unterhaching
2410;239.883;3;3;48.058;11.622;Germany;Bavaria;Munich;Unterhaching
2411;268.383;3;4;48.058;11.623;Germany;Bavaria;Munich;Unterhaching
2412;367.786;3;4;48.058;11.625;Germany;Bavaria;Munich;Unterhaching
2413;239.776;3;3;48.058;11.623;Germany;Bavaria;Munich;Unterhaching
2414;281.075;3;4;48.058;11.622;Germany;Bavaria;Munich;Unterhaching
2415;55.241;3;4;48.058;11.620;Germany;Bavaria;Munich;Unterhaching
2416;172.031;3;4;48.058;11.621;Germany;Bavaria;Munich;Unterhaching
2417;217.632;3;3;48.058;11.621;Germany;Bavaria;Munich;Unterhaching
2418;199.088;3;3;48.057;11.622;Germany;Bavaria;Munich;Unterhaching
2419;213.524;3;3;48.058;11.621;Germany;Bavaria;Munich;Unterhaching
2420;217.570;3;3;48.057;11.620;Germany;Bavaria;Munich;Unterhaching
2421;213.530;3;3;48.057;11.621;Germany;Bavaria;Munich;Unterhaching
2422;213.493;3;3;48.058;11.621;Germany;Bavaria;Munich;Unterhaching
2423;217.612;3;3;48.057;11.621;Germany;Bavaria;Munich;Unterhaching
2424;209.401;3;3;48.058;11.621;Germany;Bavaria;Munich;Unterhaching
2425;213.495;3;3;48.057;11.621;Germany;Bavaria;Munich;Unterhaching
2426;217.581;3;3;48.057;11.620;Germany;Bavaria;Munich;Unterhaching
2427;154.972;0;4;48.057;11.609;Germany;Bavaria;Munich;Unterhaching
2428;55.211;3;3;48.061;11.621;Germany;Bavaria;Munich;Unterhaching
2429;545.816;2;4;48.061;11.622;Germany;Bavaria;Munich;Unterhaching
2430;61.523;1;2;48.059;11.625;Germany;Bavaria;Munich;Unterhaching
2431;7645.105;1;3;48.059;11.625;Germany;Bavaria;Munich;Unterhaching
2432;86.031;3;3;48.075;11.609;Germany;Bavaria;Munich;Unterhaching
2433;86.097;3;2;48.075;11.608;Germany;Bavaria;Munich;Unterhaching
2434;86.085;3;3;48.075;11.608;Germany;Bavaria;Munich;Unterhaching
2435;116.892;3;2;48.069;11.610;Germany;Bavaria;Munich;Unterhaching
2436;449.693;2;3;48.057;11.611;Germany;Bavaria;Munich;Unterhaching
2437;354.570;0;3;48.056;11.608;Germany;Bavaria;Munich;Unterhaching
