Unterchaching_mod;;;;;;;;;;;;;;;;;;;;;;;
bid;footprint_area;use;free_walls;lat;lon;dist_to_heat_source;NUTS_0;NUTS_1;NUTS_2;NUTS_3;year_class;size_class;ref_level_roof;ref_level_wall;ref_level_floor;ref_level_window;floors;area_corr_factor;storey_area;heated_area;dwellings;dwelling_size;occupants
1684;80.498;3;3;48.071;11.604;1611.471;;;;;;;;;;;;;;;;;
1685;101.740;3;3;48.070;11.604;1543.667;;;;;;;;;;;;;;;;;
1686;76.510;3;2;48.070;11.604;1512.961;;;;;;;;;;;;;;;;;
1687;84.378;3;3;48.069;11.604;1455.080;;;;;;;;;;;;;;;;;
1688;102.775;3;3;48.069;11.604;1439.044;;;;;;;;;;;;;;;;;
1689;76.589;3;2;48.070;11.604;1510.437;;;;;;;;;;;;;;;;;
1690;76.589;3;3;48.070;11.605;1526.045;;;;;;;;;;;;;;;;;
1691;84.452;3;3;48.069;11.604;1461.157;;;;;;;;;;;;;;;;;
1692;102.847;3;3;48.069;11.604;1446.593;;;;;;;;;;;;;;;;;
1693;76.510;3;2;48.070;11.604;1507.943;;;;;;;;;;;;;;;;;
1694;76.589;3;3;48.070;11.604;1505.481;;;;;;;;;;;;;;;;;
1695;101.590;3;3;48.070;11.604;1550.803;;;;;;;;;;;;;;;;;
1696;79.454;3;3;48.070;11.604;1482.973;;;;;;;;;;;;;;;;;
1697;63.170;3;3;48.072;11.604;1713.034;;;;;;;;;;;;;;;;;
1698;63.155;3;3;48.072;11.604;1718.932;;;;;;;;;;;;;;;;;
1699;79.544;3;3;48.070;11.604;1480.672;;;;;;;;;;;;;;;;;
1700;77.388;3;3;48.070;11.604;1476.377;;;;;;;;;;;;;;;;;
1701;77.388;3;3;48.070;11.604;1474.268;;;;;;;;;;;;;;;;;
1702;76.510;3;2;48.070;11.605;1523.367;;;;;;;;;;;;;;;;;
1703;105.061;3;3;48.071;11.604;1585.052;;;;;;;;;;;;;;;;;
1704;105.208;3;3;48.071;11.604;1592.557;;;;;;;;;;;;;;;;;
1705;81.812;3;3;48.070;11.604;1470.575;;;;;;;;;;;;;;;;;
1706;81.812;3;3;48.070;11.604;1468.380;;;;;;;;;;;;;;;;;
1707;76.589;3;2;48.070;11.605;1520.720;;;;;;;;;;;;;;;;;
1708;79.594;3;3;48.070;11.604;1464.993;;;;;;;;;;;;;;;;;
1709;79.685;3;3;48.070;11.603;1462.955;;;;;;;;;;;;;;;;;
1710;76.510;3;2;48.070;11.605;1518.103;;;;;;;;;;;;;;;;;
1711;76.589;3;2;48.070;11.604;1515.517;;;;;;;;;;;;;;;;;
1712;82.939;3;2;48.066;11.609;1335.158;;;;;;;;;;;;;;;;;
1713;199.892;3;3;48.066;11.607;1215.318;;;;;;;;;;;;;;;;;
1714;81.940;3;2;48.066;11.608;1331.744;;;;;;;;;;;;;;;;;
1715;199.412;3;3;48.066;11.607;1208.507;;;;;;;;;;;;;;;;;
1716;83.051;3;2;48.066;11.608;1326.917;;;;;;;;;;;;;;;;;
1717;167.066;3;3;48.066;11.607;1209.311;;;;;;;;;;;;;;;;;
1718;84.191;3;2;48.066;11.608;1324.940;;;;;;;;;;;;;;;;;
1719;166.882;3;3;48.066;11.607;1220.937;;;;;;;;;;;;;;;;;
1720;82.981;3;2;48.066;11.608;1321.546;;;;;;;;;;;;;;;;;
1721;83.028;3;3;48.066;11.609;1349.100;;;;;;;;;;;;;;;;;
1722;83.051;3;3;48.066;11.608;1318.198;;;;;;;;;;;;;;;;;
1723;82.491;3;2;48.066;11.609;1345.596;;;;;;;;;;;;;;;;;
1724;83.034;3;2;48.066;11.609;1340.391;;;;;;;;;;;;;;;;;
1725;83.683;3;2;48.066;11.609;1338.625;;;;;;;;;;;;;;;;;
1726;88.297;3;3;48.067;11.609;1427.573;;;;;;;;;;;;;;;;;
1727;82.374;3;2;48.067;11.609;1447.081;;;;;;;;;;;;;;;;;
1728;83.158;3;3;48.068;11.609;1451.497;;;;;;;;;;;;;;;;;
1729;81.425;3;2;48.067;11.609;1450.393;;;;;;;;;;;;;;;;;
1730;81.551;3;2;48.067;11.609;1455.154;;;;;;;;;;;;;;;;;
1731;81.294;3;2;48.068;11.609;1458.601;;;;;;;;;;;;;;;;;
1732;88.453;3;2;48.068;11.609;1462.542;;;;;;;;;;;;;;;;;
1733;88.435;3;3;48.068;11.609;1467.908;;;;;;;;;;;;;;;;;
1734;88.396;3;2;48.067;11.609;1432.870;;;;;;;;;;;;;;;;;
1735;88.381;3;2;48.067;11.609;1438.176;;;;;;;;;;;;;;;;;
1736;93.731;3;2;48.068;11.609;1442.292;;;;;;;;;;;;;;;;;
1737;106.532;3;3;48.067;11.609;1442.646;;;;;;;;;;;;;;;;;
1738;83.206;3;2;48.068;11.609;1446.533;;;;;;;;;;;;;;;;;
1739;113.821;3;4;48.067;11.608;1379.002;;;;;;;;;;;;;;;;;
1740;86.417;3;3;48.067;11.608;1374.841;;;;;;;;;;;;;;;;;
1741;86.398;3;2;48.067;11.608;1369.473;;;;;;;;;;;;;;;;;
1742;94.068;3;2;48.067;11.608;1364.655;;;;;;;;;;;;;;;;;
1743;92.904;3;3;48.067;11.608;1399.199;;;;;;;;;;;;;;;;;
1744;93.981;3;3;48.067;11.608;1358.754;;;;;;;;;;;;;;;;;
1745;92.763;3;2;48.067;11.608;1404.698;;;;;;;;;;;;;;;;;
1746;88.786;3;2;48.068;11.608;1409.030;;;;;;;;;;;;;;;;;
1747;88.782;3;2;48.068;11.608;1414.340;;;;;;;;;;;;;;;;;
1748;88.805;3;3;48.068;11.608;1419.661;;;;;;;;;;;;;;;;;
1749;101.214;3;3;48.064;11.610;1269.558;;;;;;;;;;;;;;;;;
1750;101.214;3;2;48.064;11.611;1275.480;;;;;;;;;;;;;;;;;
1751;101.247;3;3;48.064;11.611;1281.444;;;;;;;;;;;;;;;;;
1752;90.344;3;2;48.063;11.609;1105.192;;;;;;;;;;;;;;;;;
1753;90.280;3;2;48.064;11.609;1127.128;;;;;;;;;;;;;;;;;
1754;90.181;3;3;48.064;11.609;1139.198;;;;;;;;;;;;;;;;;
1755;87.419;3;2;48.063;11.609;1072.605;;;;;;;;;;;;;;;;;
1756;90.469;3;3;48.063;11.609;1118.292;;;;;;;;;;;;;;;;;
1757;90.129;3;2;48.064;11.609;1131.126;;;;;;;;;;;;;;;;;
1758;87.419;3;3;48.063;11.608;1063.828;;;;;;;;;;;;;;;;;
1759;87.466;3;3;48.063;11.609;1081.466;;;;;;;;;;;;;;;;;
1760;90.469;3;2;48.063;11.609;1109.537;;;;;;;;;;;;;;;;;
1761;90.469;3;3;48.063;11.609;1100.869;;;;;;;;;;;;;;;;;
1762;87.443;3;2;48.063;11.609;1077.028;;;;;;;;;;;;;;;;;
1763;90.181;3;3;48.064;11.609;1123.156;;;;;;;;;;;;;;;;;
1764;90.228;3;2;48.064;11.609;1135.151;;;;;;;;;;;;;;;;;
1765;87.419;3;2;48.063;11.609;1068.208;;;;;;;;;;;;;;;;;
1766;90.344;3;2;48.063;11.609;1113.904;;;;;;;;;;;;;;;;;
1767;242.677;3;3;48.064;11.610;1181.307;;;;;;;;;;;;;;;;;
1768;229.574;3;2;48.064;11.609;1164.389;;;;;;;;;;;;;;;;;
1769;229.578;3;3;48.063;11.609;1149.715;;;;;;;;;;;;;;;;;
1770;86.750;3;3;48.063;11.609;1098.737;;;;;;;;;;;;;;;;;
1771;86.750;3;2;48.063;11.609;1093.651;;;;;;;;;;;;;;;;;
1772;86.710;3;2;48.063;11.609;1088.593;;;;;;;;;;;;;;;;;
1773;117.987;3;3;48.062;11.610;1071.807;;;;;;;;;;;;;;;;;
1774;86.799;3;3;48.063;11.609;1083.557;;;;;;;;;;;;;;;;;
1775;117.889;3;3;48.062;11.610;1066.792;;;;;;;;;;;;;;;;;
1776;90.641;3;3;48.063;11.610;1135.752;;;;;;;;;;;;;;;;;
1777;112.938;3;4;48.062;11.609;1002.414;;;;;;;;;;;;;;;;;
1778;97.153;3;3;48.062;11.608;992.085;;;;;;;;;;;;;;;;;
1779;97.241;3;3;48.062;11.608;987.000;;;;;;;;;;;;;;;;;
1780;77.274;3;3;48.062;11.608;973.767;;;;;;;;;;;;;;;;;
1781;77.257;3;3;48.062;11.608;979.363;;;;;;;;;;;;;;;;;
1782;87.914;3;3;48.063;11.609;1060.852;;;;;;;;;;;;;;;;;
1783;70.814;3;3;48.062;11.609;1064.069;;;;;;;;;;;;;;;;;
1784;87.888;3;2;48.063;11.609;1056.333;;;;;;;;;;;;;;;;;
1785;70.814;3;2;48.062;11.609;1068.899;;;;;;;;;;;;;;;;;
1786;87.914;3;2;48.063;11.609;1051.835;;;;;;;;;;;;;;;;;
1787;70.814;3;2;48.062;11.609;1073.749;;;;;;;;;;;;;;;;;
1788;87.937;3;2;48.063;11.609;1047.361;;;;;;;;;;;;;;;;;
1789;70.819;3;3;48.062;11.609;1078.618;;;;;;;;;;;;;;;;;
1790;87.937;3;3;48.063;11.608;1042.908;;;;;;;;;;;;;;;;;
1791;79.875;3;3;48.062;11.609;1044.269;;;;;;;;;;;;;;;;;
1792;90.625;3;3;48.063;11.610;1131.102;;;;;;;;;;;;;;;;;
1793;89.364;3;3;48.062;11.609;1039.308;;;;;;;;;;;;;;;;;
1794;79.875;3;2;48.062;11.609;1049.292;;;;;;;;;;;;;;;;;
1795;89.314;3;2;48.062;11.609;1034.793;;;;;;;;;;;;;;;;;
1796;79.936;3;2;48.062;11.609;1054.335;;;;;;;;;;;;;;;;;
1797;89.360;3;2;48.062;11.609;1030.298;;;;;;;;;;;;;;;;;
1798;79.865;3;3;48.062;11.609;1059.401;;;;;;;;;;;;;;;;;
1799;89.355;3;2;48.062;11.608;1025.824;;;;;;;;;;;;;;;;;
1800;89.355;3;3;48.062;11.608;1021.375;;;;;;;;;;;;;;;;;
1801;217.806;3;2;48.064;11.611;1250.094;;;;;;;;;;;;;;;;;
1802;110.094;3;2;48.064;11.610;1218.184;;;;;;;;;;;;;;;;;
1803;105.102;3;2;48.064;11.610;1215.573;;;;;;;;;;;;;;;;;
1804;134.530;3;3;48.064;11.610;1212.968;;;;;;;;;;;;;;;;;
1805;192.458;3;3;48.063;11.609;1128.619;;;;;;;;;;;;;;;;;
1806;192.763;3;2;48.063;11.609;1117.241;;;;;;;;;;;;;;;;;
1807;219.332;3;2;48.064;11.611;1240.377;;;;;;;;;;;;;;;;;
1808;331.048;3;2;48.063;11.610;1160.597;;;;;;;;;;;;;;;;;
1809;167.985;3;2;48.063;11.610;1144.546;;;;;;;;;;;;;;;;;
1810;243.372;3;2;48.063;11.610;1133.948;;;;;;;;;;;;;;;;;
1811;211.492;3;2;48.063;11.609;1119.942;;;;;;;;;;;;;;;;;
1812;272.821;3;3;48.064;11.611;1237.361;;;;;;;;;;;;;;;;;
1813;173.472;3;3;48.063;11.610;1176.552;;;;;;;;;;;;;;;;;
1814;162.460;3;2;48.063;11.610;1185.319;;;;;;;;;;;;;;;;;
1815;166.770;3;2;48.063;11.610;1192.848;;;;;;;;;;;;;;;;;
1816;108.464;3;2;48.064;11.610;1232.331;;;;;;;;;;;;;;;;;
1817;148.768;3;2;48.063;11.610;1194.084;;;;;;;;;;;;;;;;;
1818;342.539;3;2;48.063;11.610;1182.160;;;;;;;;;;;;;;;;;
1819;110.947;3;2;48.064;11.610;1228.067;;;;;;;;;;;;;;;;;
1820;111.352;3;2;48.064;11.610;1222.417;;;;;;;;;;;;;;;;;
1821;159.186;3;2;48.063;11.612;1291.109;;;;;;;;;;;;;;;;;
1822;212.917;3;2;48.063;11.612;1283.596;;;;;;;;;;;;;;;;;
1823;212.918;3;2;48.063;11.612;1273.485;;;;;;;;;;;;;;;;;
1824;217.430;3;2;48.063;11.612;1265.482;;;;;;;;;;;;;;;;;
1825;232.810;3;3;48.063;11.612;1259.520;;;;;;;;;;;;;;;;;
1826;216.279;3;3;48.063;11.611;1229.565;;;;;;;;;;;;;;;;;
1827;328.330;3;2;48.063;11.611;1212.293;;;;;;;;;;;;;;;;;
1828;254.348;3;2;48.063;11.612;1292.452;;;;;;;;;;;;;;;;;
1829;251.758;3;2;48.063;11.611;1200.865;;;;;;;;;;;;;;;;;
1830;207.398;3;4;48.063;11.611;1237.259;;;;;;;;;;;;;;;;;
1831;239.438;3;3;48.063;11.611;1225.199;;;;;;;;;;;;;;;;;
1832;239.439;3;2;48.063;11.611;1214.556;;;;;;;;;;;;;;;;;
1833;193.984;3;2;48.063;11.611;1204.494;;;;;;;;;;;;;;;;;
1834;87.213;3;2;48.069;11.605;1460.388;;;;;;;;;;;;;;;;;
1835;252.865;3;3;48.070;11.605;1491.266;;;;;;;;;;;;;;;;;
1836;80.333;3;3;48.070;11.605;1568.121;;;;;;;;;;;;;;;;;
1837;80.285;3;3;48.070;11.605;1561.869;;;;;;;;;;;;;;;;;
1838;68.238;3;3;48.070;11.605;1521.029;;;;;;;;;;;;;;;;;
1839;68.283;3;3;48.070;11.605;1527.093;;;;;;;;;;;;;;;;;
1840;66.944;3;3;48.070;11.605;1541.590;;;;;;;;;;;;;;;;;
1841;66.988;3;3;48.070;11.605;1547.278;;;;;;;;;;;;;;;;;
1842;289.687;3;3;48.069;11.605;1451.307;;;;;;;;;;;;;;;;;
1843;253.033;3;2;48.069;11.605;1474.815;;;;;;;;;;;;;;;;;
1844;96.751;3;3;48.070;11.603;1488.533;;;;;;;;;;;;;;;;;
1845;212.143;3;3;48.070;11.602;1528.582;;;;;;;;;;;;;;;;;
1846;212.143;3;3;48.070;11.602;1540.731;;;;;;;;;;;;;;;;;
1847;99.057;3;3;48.071;11.603;1585.773;;;;;;;;;;;;;;;;;
1848;98.946;3;3;48.071;11.603;1595.365;;;;;;;;;;;;;;;;;
1849;84.869;3;3;48.070;11.603;1474.389;;;;;;;;;;;;;;;;;
1850;82.268;3;3;48.070;11.603;1486.320;;;;;;;;;;;;;;;;;
1851;82.267;3;3;48.070;11.603;1482.734;;;;;;;;;;;;;;;;;
1852;139.606;3;3;48.070;11.602;1465.128;;;;;;;;;;;;;;;;;
1853;139.454;3;3;48.070;11.602;1475.049;;;;;;;;;;;;;;;;;
1854;152.350;3;3;48.070;11.602;1504.175;;;;;;;;;;;;;;;;;
1855;96.751;3;3;48.070;11.603;1498.604;;;;;;;;;;;;;;;;;
1856;152.189;3;3;48.070;11.602;1514.469;;;;;;;;;;;;;;;;;
1857;65.032;3;3;48.070;11.601;1417.521;;;;;;;;;;;;;;;;;
1858;92.436;3;3;48.070;11.600;1401.242;;;;;;;;;;;;;;;;;
1859;92.477;3;2;48.070;11.600;1400.437;;;;;;;;;;;;;;;;;
1860;80.388;3;3;48.070;11.601;1467.702;;;;;;;;;;;;;;;;;
1861;105.874;3;3;48.069;11.601;1357.170;;;;;;;;;;;;;;;;;
1862;92.520;3;3;48.070;11.600;1399.671;;;;;;;;;;;;;;;;;
1863;80.388;3;3;48.070;11.601;1468.803;;;;;;;;;;;;;;;;;
1864;91.237;3;3;48.069;11.599;1389.548;;;;;;;;;;;;;;;;;
1865;89.322;3;3;48.070;11.601;1471.265;;;;;;;;;;;;;;;;;
1866;91.772;3;3;48.069;11.599;1389.504;;;;;;;;;;;;;;;;;
1867;89.232;3;3;48.070;11.601;1472.704;;;;;;;;;;;;;;;;;
1868;105.874;3;3;48.069;11.601;1355.365;;;;;;;;;;;;;;;;;
1869;80.422;3;3;48.070;11.600;1425.960;;;;;;;;;;;;;;;;;
1870;80.375;3;2;48.070;11.600;1432.295;;;;;;;;;;;;;;;;;
1871;80.397;3;2;48.070;11.600;1438.634;;;;;;;;;;;;;;;;;
1872;80.233;3;2;48.070;11.600;1444.970;;;;;;;;;;;;;;;;;
1873;80.325;3;2;48.070;11.600;1451.306;;;;;;;;;;;;;;;;;
1874;80.161;3;3;48.070;11.600;1457.643;;;;;;;;;;;;;;;;;
1875;256.837;3;3;48.069;11.601;1407.323;;;;;;;;;;;;;;;;;
1876;79.306;3;3;48.071;11.602;1595.181;;;;;;;;;;;;;;;;;
1877;72.687;3;3;48.071;11.602;1595.464;;;;;;;;;;;;;;;;;
1878;85.161;3;3;48.070;11.603;1442.719;;;;;;;;;;;;;;;;;
1879;117.089;3;3;48.068;11.605;1387.843;;;;;;;;;;;;;;;;;
1880;121.116;3;3;48.069;11.602;1342.873;;;;;;;;;;;;;;;;;
1881;121.116;3;3;48.069;11.603;1345.498;;;;;;;;;;;;;;;;;
1882;120.718;3;4;48.069;11.602;1366.872;;;;;;;;;;;;;;;;;
1883;139.501;3;4;48.069;11.603;1370.869;;;;;;;;;;;;;;;;;
1884;85.161;3;3;48.070;11.603;1444.642;;;;;;;;;;;;;;;;;
1885;117.082;3;3;48.068;11.605;1389.315;;;;;;;;;;;;;;;;;
1886;290.383;3;3;48.083;11.606;2922.034;;;;;;;;;;;;;;;;;
1887;291.005;3;2;48.083;11.606;2912.157;;;;;;;;;;;;;;;;;
1888;292.721;3;2;48.083;11.606;2902.112;;;;;;;;;;;;;;;;;
1889;291.895;3;3;48.082;11.605;2891.851;;;;;;;;;;;;;;;;;
1890;318.163;3;3;48.082;11.605;2883.419;;;;;;;;;;;;;;;;;
1891;318.974;3;2;48.082;11.605;2872.523;;;;;;;;;;;;;;;;;
1892;318.180;3;3;48.082;11.604;2861.609;;;;;;;;;;;;;;;;;
1893;245.473;3;3;48.082;11.604;2826.567;;;;;;;;;;;;;;;;;
1894;245.918;3;2;48.082;11.603;2819.544;;;;;;;;;;;;;;;;;
1895;243.555;3;2;48.082;11.603;2812.873;;;;;;;;;;;;;;;;;
1896;243.657;3;3;48.082;11.603;2806.366;;;;;;;;;;;;;;;;;
1897;159.359;3;2;48.082;11.602;2746.775;;;;;;;;;;;;;;;;;
1898;178.006;3;3;48.081;11.602;2731.805;;;;;;;;;;;;;;;;;
1899;144.775;3;3;48.074;11.605;2014.551;;;;;;;;;;;;;;;;;
1900;77.062;3;3;48.072;11.609;1854.521;;;;;;;;;;;;;;;;;
1901;78.017;3;2;48.072;11.609;1857.670;;;;;;;;;;;;;;;;;
1902;76.536;3;2;48.072;11.609;1863.698;;;;;;;;;;;;;;;;;
1903;76.503;3;2;48.072;11.609;1866.738;;;;;;;;;;;;;;;;;
1904;73.773;3;2;48.072;11.609;1872.447;;;;;;;;;;;;;;;;;
1905;73.785;3;3;48.072;11.609;1875.492;;;;;;;;;;;;;;;;;
1906;69.401;3;3;48.072;11.609;1830.198;;;;;;;;;;;;;;;;;
1907;69.391;3;2;48.072;11.609;1833.017;;;;;;;;;;;;;;;;;
1908;69.391;3;2;48.072;11.609;1835.853;;;;;;;;;;;;;;;;;
1909;69.359;3;2;48.072;11.609;1838.703;;;;;;;;;;;;;;;;;
1910;69.391;3;2;48.072;11.609;1841.569;;;;;;;;;;;;;;;;;
1911;69.391;3;2;48.072;11.609;1844.452;;;;;;;;;;;;;;;;;
1912;69.359;3;2;48.072;11.609;1847.348;;;;;;;;;;;;;;;;;
1913;69.397;3;2;48.072;11.610;1850.263;;;;;;;;;;;;;;;;;
1914;73.582;3;2;48.072;11.610;1855.083;;;;;;;;;;;;;;;;;
1915;73.962;3;3;48.072;11.610;1858.122;;;;;;;;;;;;;;;;;
1916;74.046;3;3;48.071;11.609;1806.508;;;;;;;;;;;;;;;;;
1917;72.953;3;2;48.071;11.610;1834.662;;;;;;;;;;;;;;;;;
1918;73.044;3;2;48.071;11.610;1839.390;;;;;;;;;;;;;;;;;
1919;74.957;3;2;48.071;11.610;1842.454;;;;;;;;;;;;;;;;;
1920;75.048;3;2;48.071;11.610;1847.152;;;;;;;;;;;;;;;;;
1921;74.046;3;3;48.071;11.610;1850.265;;;;;;;;;;;;;;;;;
1922;74.046;3;2;48.071;11.609;1809.426;;;;;;;;;;;;;;;;;
1923;73.955;3;2;48.071;11.609;1812.359;;;;;;;;;;;;;;;;;
1924;74.046;3;2;48.071;11.609;1815.306;;;;;;;;;;;;;;;;;
1925;74.046;3;2;48.071;11.609;1818.271;;;;;;;;;;;;;;;;;
1926;73.955;3;2;48.071;11.609;1821.249;;;;;;;;;;;;;;;;;
1927;74.046;3;2;48.071;11.609;1824.243;;;;;;;;;;;;;;;;;
1928;74.046;3;2;48.071;11.610;1827.253;;;;;;;;;;;;;;;;;
1929;74.046;3;2;48.071;11.610;1831.646;;;;;;;;;;;;;;;;;
1930;75.918;3;3;48.070;11.610;1698.334;;;;;;;;;;;;;;;;;
1931;75.870;3;2;48.070;11.610;1703.670;;;;;;;;;;;;;;;;;
1932;75.291;3;2;48.070;11.610;1708.994;;;;;;;;;;;;;;;;;
1933;75.000;3;2;48.070;11.610;1714.305;;;;;;;;;;;;;;;;;
1934;75.331;3;2;48.070;11.610;1719.646;;;;;;;;;;;;;;;;;
1935;74.855;3;3;48.070;11.610;1725.026;;;;;;;;;;;;;;;;;
1936;212.459;3;3;48.069;11.610;1619.689;;;;;;;;;;;;;;;;;
1937;133.018;3;3;48.068;11.612;1609.338;;;;;;;;;;;;;;;;;
1938;133.018;3;3;48.068;11.612;1611.978;;;;;;;;;;;;;;;;;
1939;99.700;3;3;48.070;11.601;1454.884;;;;;;;;;;;;;;;;;
1940;104.068;3;3;48.071;11.601;1572.943;;;;;;;;;;;;;;;;;
1941;101.035;3;3;48.071;11.601;1588.280;;;;;;;;;;;;;;;;;
1942;101.035;3;3;48.071;11.601;1596.479;;;;;;;;;;;;;;;;;
1943;80.861;3;3;48.073;11.602;1802.393;;;;;;;;;;;;;;;;;
1944;80.736;3;3;48.073;11.602;1803.604;;;;;;;;;;;;;;;;;
1945;75.550;3;3;48.073;11.602;1805.596;;;;;;;;;;;;;;;;;
1946;75.550;3;3;48.073;11.602;1806.792;;;;;;;;;;;;;;;;;
1947;54.957;3;3;48.073;11.603;1839.582;;;;;;;;;;;;;;;;;
1948;54.898;3;3;48.073;11.603;1838.265;;;;;;;;;;;;;;;;;
1949;90.871;3;3;48.071;11.605;1693.643;;;;;;;;;;;;;;;;;
1950;90.871;3;3;48.071;11.604;1691.011;;;;;;;;;;;;;;;;;
1951;54.890;3;3;48.073;11.602;1833.045;;;;;;;;;;;;;;;;;
1952;54.927;3;3;48.073;11.602;1831.783;;;;;;;;;;;;;;;;;
1953;314.079;3;3;48.070;11.601;1451.644;;;;;;;;;;;;;;;;;
1954;118.614;3;3;48.071;11.601;1539.974;;;;;;;;;;;;;;;;;
1955;141.402;3;3;48.073;11.604;1850.490;;;;;;;;;;;;;;;;;
1956;118.592;3;3;48.071;11.601;1539.461;;;;;;;;;;;;;;;;;
1957;59.589;3;3;48.073;11.603;1865.203;;;;;;;;;;;;;;;;;
1958;59.574;3;3;48.073;11.603;1870.738;;;;;;;;;;;;;;;;;
1959;104.123;3;3;48.071;11.601;1573.570;;;;;;;;;;;;;;;;;
1960;171.077;3;4;48.073;11.601;1826.839;;;;;;;;;;;;;;;;;
1961;311.419;0;3;48.080;11.606;2602.966;;;;;;;;;;;;;;;;;
1962;341.421;0;3;48.080;11.607;2626.793;;;;;;;;;;;;;;;;;
1963;312.128;0;2;48.080;11.606;2614.544;;;;;;;;;;;;;;;;;
1964;78.283;3;3;48.079;11.604;2541.530;;;;;;;;;;;;;;;;;
1965;78.228;3;2;48.079;11.604;2547.234;;;;;;;;;;;;;;;;;
1966;78.228;3;2;48.080;11.604;2552.941;;;;;;;;;;;;;;;;;
1967;78.236;3;2;48.080;11.604;2558.653;;;;;;;;;;;;;;;;;
1968;78.236;3;3;48.080;11.604;2564.371;;;;;;;;;;;;;;;;;
1969;78.693;3;3;48.080;11.605;2558.152;;;;;;;;;;;;;;;;;
1970;78.871;3;2;48.080;11.605;2563.844;;;;;;;;;;;;;;;;;
1971;78.967;3;2;48.080;11.605;2569.537;;;;;;;;;;;;;;;;;
1972;79.183;3;2;48.080;11.605;2575.239;;;;;;;;;;;;;;;;;
1973;79.392;3;3;48.080;11.605;2580.947;;;;;;;;;;;;;;;;;
1974;79.178;3;3;48.081;11.604;2666.224;;;;;;;;;;;;;;;;;
1975;79.260;3;2;48.081;11.605;2669.865;;;;;;;;;;;;;;;;;
1976;79.226;3;2;48.081;11.605;2673.524;;;;;;;;;;;;;;;;;
1977;79.178;3;2;48.081;11.605;2677.193;;;;;;;;;;;;;;;;;
1978;79.260;3;2;48.081;11.605;2680.870;;;;;;;;;;;;;;;;;
1979;79.178;3;3;48.081;11.605;2684.559;;;;;;;;;;;;;;;;;
1980;79.178;3;3;48.081;11.604;2697.370;;;;;;;;;;;;;;;;;
1981;79.260;3;2;48.081;11.604;2700.971;;;;;;;;;;;;;;;;;
1982;79.226;3;2;48.081;11.604;2704.589;;;;;;;;;;;;;;;;;
1983;79.178;3;2;48.081;11.605;2708.219;;;;;;;;;;;;;;;;;
1984;79.259;3;2;48.081;11.605;2711.855;;;;;;;;;;;;;;;;;
1985;79.177;3;3;48.081;11.605;2715.503;;;;;;;;;;;;;;;;;
1986;79.177;3;3;48.081;11.604;2728.750;;;;;;;;;;;;;;;;;
1987;79.259;3;2;48.081;11.604;2732.311;;;;;;;;;;;;;;;;;
1988;79.225;3;2;48.081;11.604;2735.890;;;;;;;;;;;;;;;;;
1989;79.177;3;2;48.081;11.604;2739.479;;;;;;;;;;;;;;;;;
1990;79.259;3;2;48.081;11.604;2743.075;;;;;;;;;;;;;;;;;
1991;79.177;3;3;48.081;11.605;2746.683;;;;;;;;;;;;;;;;;
1992;264.899;0;3;48.080;11.606;2581.270;;;;;;;;;;;;;;;;;
1993;326.404;0;2;48.079;11.606;2569.380;;;;;;;;;;;;;;;;;
1994;271.892;0;2;48.079;11.606;2580.532;;;;;;;;;;;;;;;;;
1995;350.399;0;3;48.080;11.607;2633.612;;;;;;;;;;;;;;;;;
1996;300.400;0;3;48.080;11.607;2616.721;;;;;;;;;;;;;;;;;
1997;101.721;3;3;48.073;11.601;1822.309;;;;;;;;;;;;;;;;;
1998;101.801;3;3;48.073;11.601;1825.275;;;;;;;;;;;;;;;;;
1999;89.054;3;3;48.071;11.603;1656.752;;;;;;;;;;;;;;;;;
2000;89.054;3;3;48.071;11.603;1658.747;;;;;;;;;;;;;;;;;
2001;128.707;3;4;48.073;11.601;1751.616;;;;;;;;;;;;;;;;;
2002;114.606;3;3;48.072;11.601;1727.744;;;;;;;;;;;;;;;;;
2003;86.265;3;3;48.073;11.603;1818.773;;;;;;;;;;;;;;;;;
2004;114.537;3;3;48.072;11.601;1729.021;;;;;;;;;;;;;;;;;
2005;86.265;3;3;48.073;11.603;1820.562;;;;;;;;;;;;;;;;;
2006;110.200;3;3;48.072;11.604;1737.531;;;;;;;;;;;;;;;;;
2007;80.032;3;3;48.073;11.603;1868.833;;;;;;;;;;;;;;;;;
2008;73.654;3;3;48.072;11.602;1661.803;;;;;;;;;;;;;;;;;
2009;103.199;3;3;48.071;11.604;1683.915;;;;;;;;;;;;;;;;;
2010;79.993;3;3;48.074;11.603;1873.954;;;;;;;;;;;;;;;;;
2011;73.654;3;3;48.072;11.602;1662.276;;;;;;;;;;;;;;;;;
2012;103.225;3;3;48.072;11.604;1690.884;;;;;;;;;;;;;;;;;
2013;143.807;3;3;48.071;11.601;1598.116;;;;;;;;;;;;;;;;;
2014;143.727;3;2;48.071;11.601;1588.774;;;;;;;;;;;;;;;;;
2015;70.154;3;3;48.073;11.605;1859.306;;;;;;;;;;;;;;;;;
2016;70.055;3;2;48.073;11.605;1857.709;;;;;;;;;;;;;;;;;
2017;70.154;3;3;48.073;11.605;1856.126;;;;;;;;;;;;;;;;;
2018;69.786;3;3;48.073;11.605;1851.841;;;;;;;;;;;;;;;;;
2019;69.737;3;2;48.073;11.604;1850.225;;;;;;;;;;;;;;;;;
2020;69.785;3;3;48.073;11.604;1848.626;;;;;;;;;;;;;;;;;
